file,execution_time_seconds
vercel_next.js__cancel.yml,0.2006
huggingface_transformers__self-scheduled-intel-gaudi3-caller.yml,0.225
IBM_sarama__dependency-review.yml,0.2075
microsoft_TypeScript__scorecard.yml,0.2012
langchain-ai_langchain__check_diffs.yml,0.1986
oracle_truffleruby__prism.yml,0.1682
alibaba_ice__canary.yml,0.2159
vercel_next.js__pull_request_stats.yml,0.2036
f_awesome-chatgpt-prompts__auto_commands.yml,0.2083
Significant-Gravitas_AutoGPT__classic-autogpt-docker-release.yml,0.1937
facebook_react-native__retry-workflow.yml,0.2069
alibaba_ice__coverage.yml,0.2066
vercel_next.js__turbopack-benchmark.yml,0.2052
nodejs_node__update-v8.yml,0.1568
langgenius_dify__api-tests.yml,0.2132
electron_electron__pipeline-electron-docs-only.yml,0.2153
excalidraw_excalidraw__lint.yml,0.1985
vercel_next.js__issue_bankrupt.yml,0.2035
google_blockly__build.yml,0.2061
langchain-ai_langchain__codspeed.yml,0.16
oracle_graal__ni-layers.yml,0.2075
yt-dlp_yt-dlp__build.yml,0.2188
IBM_sarama__scorecard.yml,0.2131
open-webui_open-webui__release-pypi.yml,0.197
facebook_react-native__check-for-reproducer.yml,0.2096
electron_electron__issue-commented.yml,0.2108
google_go-querystring__tests.yml,0.2063
oracle_graal__reachability-metadata.yml,0.2026
tensorflow_tensorflow__scorecards-analysis.yml,0.1971
nodejs_node__codeql.yml,0.1973
microsoft_vscode__telemetry.yml,0.1537
github_gitignore__stale.yml,0.1912
tensorflow_tensorflow__arm-cd.yml,0.2008
electron_electron__audit-branch-ci.yml,0.2004
Significant-Gravitas_AutoGPT__platform-dev-deploy-event-dispatcher.yml,0.1821
alibaba_tengine__ci.yml,0.2032
denoland_deno__version_bump.yml,0.2142
langchain-ai_langchain__scheduled_test.yml,0.2001
krahets_hello-algo__typescript.yml,0.1982
google_blockly__keyboard_plugin_test.yml,0.2032
google_blockly__appengine_deploy.yml,0.1883
n8n-io_n8n__docker-build-push.yml,0.2001
facebook_react-native__close-pr.yml,0.1979
langgenius_dify__deploy-enterprise.yml,0.1823
twbs_bootstrap__js.yml,0.1965
langchain-ai_langchain__codespell.yml,0.1609
nodejs_node__commit-lint.yml,0.1416
IBM_sarama__stale.yml,0.1958
vercel_next.js__trigger_release_new.yml,0.2007
electron_electron__pipeline-segment-electron-test.yml,0.1984
NVIDIA_k8s-device-plugin__helm.yaml,0.1956
vercel_next.js__issue_lock.yml,0.2142
facebook_create-react-app__e2e-base.yml,0.2309
langgenius_dify__translate-i18n-base-on-english.yml,0.2101
langchain-ai_langchain__api_doc_build.yml,0.2496
huggingface_transformers__self-nightly-past-ci-caller.yml,0.2215
alibaba_ice__ci.yml,0.2056
NVIDIA_cutlass__new-issues-to-triage-projects.yml,0.1988
vercel_next.js__issue_version.yml,0.2052
vercel_next.js__update_react.yml,0.2076
langgenius_dify__web-tests.yml,0.2144
microsoft_terminal__winget.yml,0.204
Significant-Gravitas_AutoGPT__platform-autogpt-deploy-dev.yaml,0.2165
axios_axios__npm-tag.yml,0.1946
n8n-io_n8n__release-publish.yml,0.1944
vercel_next.js__turbopack-nextjs-dev-integration-tests.yml,0.2062
EbookFoundation_free-programming-books__check-urls.yml,0.2152
Significant-Gravitas_AutoGPT__codeql.yml,0.2374
