file,execution_time_seconds
tensorflow_tensorflow__arm-ci.yml,0.0052
EbookFoundation_free-programming-books__fpb-lint.yml,0.0046
rust-lang_rust__ghcr.yml,0.005
yt-dlp_yt-dlp__release-master.yml,0.0059
ollama_ollama__test.yaml,0.0051
nodejs_node__notify-on-review-wanted.yml,0.0044
ohmyzsh_ohmyzsh__main.yml,0.006
vercel_next.js__issue_wrong_template.yml,0.0055
EbookFoundation_free-programming-books__comment-pr.yml,0.0046
huggingface_transformers__self-push.yml,0.0059
open-webui_open-webui__build-release.yml,0.0046
oracle_docker-images__build-and-push-nosql-image.yml,0.0045
mrdoob_three.js__read-size.yml,0.0059
facebook_facebook-ios-sdk__needs-attention.yml,0.0049
nodejs_node__find-inactive-collaborators.yml,0.0045
oracle_opengrok__docker.yml,0.0056
twbs_bootstrap__browserstack.yml,0.0047
yt-dlp_yt-dlp__codeql.yml,0.0047
NVIDIA_k8s-device-plugin__release.yaml,0.0044
axios_axios__stale.yml,0.0056
awslabs_amazon-ecr-credential-helper__check-links.yml,0.005
flutter_flutter__easy-cp.yml,0.0044
langchain-ai_langchain___test_doc_imports.yml,0.0057
ohmyzsh_ohmyzsh__dependencies.yml,0.0047
axios_axios__ci.yml,0.0043
IBM_sarama__fvt.yml,0.0059
n8n-io_n8n__ci-postgres-mysql.yml,0.007
google_blockly__tag_module_cleanup.yml,0.0068
huggingface_transformers__push-important-models.yml,0.0057
langchain-ai_langchain___integration_test.yml,0.0046
facebook_react-native__generate-changelog.yml,0.0054
huggingface_transformers__self-scheduled-intel-gaudi.yml,0.0057
flutter_flutter__no-response.yaml,0.0048
ohmyzsh_ohmyzsh__project.yml,0.0049
huggingface_transformers__pr-style-bot.yml,0.0054
public-apis_public-apis__test_of_validate_package.yml,0.0047
huggingface_transformers__self-scheduled-amd-mi250-caller.yml,0.0049
facebook_fbthrift__getdeps_windows.yml,0.0049
electron_electron__stale.yml,0.0057
