file,execution_time_seconds
electron_electron__build.yml,0.0067
tensorflow_tensorflow__arm-ci.yml,0.006
EbookFoundation_free-programming-books__fpb-lint.yml,0.0059
rust-lang_rust__ghcr.yml,0.0076
yt-dlp_yt-dlp__release-master.yml,0.0059
ollama_ollama__test.yaml,0.007
nodejs_node__notify-on-review-wanted.yml,0.0063
ohmyzsh_ohmyzsh__main.yml,0.0054
vercel_next.js__issue_wrong_template.yml,0.0068
EbookFoundation_free-programming-books__comment-pr.yml,0.0054
huggingface_transformers__self-push.yml,0.0056
open-webui_open-webui__build-release.yml,0.0062
oracle_docker-images__build-and-push-nosql-image.yml,0.0048
mrdoob_three.js__read-size.yml,0.0046
facebook_facebook-ios-sdk__needs-attention.yml,0.0059
nodejs_node__find-inactive-collaborators.yml,0.0059
oracle_opengrok__docker.yml,0.005
twbs_bootstrap__browserstack.yml,0.0066
yt-dlp_yt-dlp__codeql.yml,0.005
NVIDIA_k8s-device-plugin__release.yaml,0.0046
axios_axios__stale.yml,0.0076
awslabs_amazon-ecr-credential-helper__check-links.yml,0.0048
flutter_flutter__easy-cp.yml,0.005
langchain-ai_langchain___test_doc_imports.yml,0.0073
ohmyzsh_ohmyzsh__dependencies.yml,0.0053
axios_axios__ci.yml,0.0062
IBM_sarama__fvt.yml,0.0075
n8n-io_n8n__ci-postgres-mysql.yml,0.0051
google_blockly__tag_module_cleanup.yml,0.007
huggingface_transformers__push-important-models.yml,0.0059
langchain-ai_langchain___integration_test.yml,0.0065
facebook_react-native__generate-changelog.yml,0.0061
huggingface_transformers__self-scheduled-intel-gaudi.yml,0.0056
flutter_flutter__no-response.yaml,0.0057
ohmyzsh_ohmyzsh__project.yml,0.0069
huggingface_transformers__pr-style-bot.yml,0.0065
public-apis_public-apis__test_of_validate_package.yml,0.0072
huggingface_transformers__self-scheduled-amd-mi250-caller.yml,0.0054
facebook_fbthrift__getdeps_windows.yml,0.0053
electron_electron__stale.yml,0.007
